,userid,placeid,datetime,userid_int,placeid_int
1112,4,584,2010-01-19T15:12:04Z,4,584
1113,4,613,2010-01-19T13:22:10Z,4,613
1114,4,636,2010-01-15T14:44:53Z,4,636
1115,4,673,2010-01-09T22:30:59Z,4,673
1116,4,674,2010-01-08T13:42:03Z,4,674
1117,4,645,2010-01-07T13:31:07Z,4,645
1118,4,675,2010-01-04T13:34:34Z,4,675
1119,4,676,2010-01-02T22:19:58Z,4,676
1120,4,677,2010-01-02T21:04:49Z,4,677
1121,4,678,2009-12-31T13:40:05Z,4,678
1122,4,679,2009-12-31T13:39:19Z,4,679
1123,4,636,2009-12-30T13:45:01Z,4,636
1124,4,680,2009-12-29T02:40:05Z,4,680
1125,4,591,2009-12-27T02:26:20Z,4,591
1126,4,681,2009-12-26T23:58:46Z,4,681
1127,4,682,2009-12-26T23:52:21Z,4,682
1128,4,538,2009-12-26T23:46:05Z,4,538
1129,4,636,2009-12-24T16:33:28Z,4,636
1130,4,683,2009-12-23T23:19:17Z,4,683
1131,4,608,2009-12-23T01:12:42Z,4,608
1132,4,636,2009-12-22T18:41:55Z,4,636
1133,4,636,2009-12-21T13:47:24Z,4,636
1134,4,684,2009-12-20T17:52:07Z,4,684
1135,4,685,2009-12-19T18:57:00Z,4,685
1136,4,686,2009-12-19T17:33:38Z,4,686
1137,4,687,2009-12-19T04:40:40Z,4,687
1138,4,688,2009-12-18T23:27:41Z,4,688
1139,4,688,2009-12-18T23:27:11Z,4,688
1140,4,689,2009-12-18T22:03:26Z,4,689
1141,4,690,2009-12-18T20:31:25Z,4,690
1142,4,691,2009-12-18T19:09:23Z,4,691
1143,4,678,2009-12-16T23:23:16Z,4,678
1144,4,692,2009-12-16T23:05:40Z,4,692
1145,4,636,2009-12-16T20:22:10Z,4,636
1146,4,693,2009-12-12T00:41:35Z,4,693
1147,4,694,2009-12-11T00:29:12Z,4,694
1148,4,636,2009-12-10T15:48:56Z,4,636
1149,4,636,2009-11-25T13:47:31Z,4,636
1150,4,591,2009-11-25T02:28:47Z,4,591
1151,4,636,2009-11-16T16:13:45Z,4,636
1152,4,695,2009-11-13T21:51:59Z,4,695
1153,4,693,2009-11-12T19:03:24Z,4,693
1154,4,636,2009-11-11T13:41:26Z,4,636
1155,4,591,2009-11-03T23:22:49Z,4,591
1156,4,636,2009-11-02T13:48:11Z,4,636
1157,4,633,2009-11-01T17:26:49Z,4,633
1158,4,591,2009-11-01T15:14:26Z,4,591
1159,4,591,2009-11-01T02:59:20Z,4,591
1160,5,696,2011-06-05T15:23:53Z,5,696
1161,5,697,2011-05-31T17:01:32Z,5,697
1162,5,698,2011-05-19T23:57:51Z,5,698
1163,5,699,2011-05-18T15:40:51Z,5,699
1164,5,700,2011-05-18T14:44:35Z,5,700
1165,5,701,2011-01-03T20:59:52Z,5,701
1166,5,702,2010-12-18T18:56:42Z,5,702
1167,5,700,2010-12-16T17:13:55Z,5,700
1168,5,703,2010-12-15T15:52:42Z,5,703
1169,5,700,2010-12-14T19:08:32Z,5,700
1170,5,704,2010-12-14T19:08:08Z,5,704
1171,5,705,2010-12-09T15:54:48Z,5,705
1172,5,706,2010-12-08T00:12:18Z,5,706
1173,5,707,2010-12-05T16:03:17Z,5,707
1174,5,708,2010-12-03T16:37:33Z,5,708
1175,5,701,2010-12-03T01:40:27Z,5,701
1176,5,709,2010-12-02T17:33:38Z,5,709
1177,5,710,2010-11-28T18:10:54Z,5,710
1178,5,707,2010-11-28T15:57:21Z,5,707
1179,5,707,2010-11-21T16:04:14Z,5,707
1180,5,711,2010-11-21T01:29:13Z,5,711
1181,5,712,2010-10-30T16:55:16Z,5,712
1182,5,713,2010-10-14T18:43:35Z,5,713
1183,5,714,2010-10-14T17:39:11Z,5,714
1184,5,715,2010-09-25T17:45:56Z,5,715
1185,5,707,2010-05-09T15:22:18Z,5,707
1186,5,716,2010-04-25T22:52:48Z,5,716
1187,5,707,2010-04-25T14:50:03Z,5,707
1188,5,710,2010-04-24T23:39:35Z,5,710
1189,5,717,2010-04-24T00:12:30Z,5,717
1190,5,718,2010-04-23T17:46:09Z,5,718
1191,5,719,2010-04-23T15:17:08Z,5,719
1192,5,720,2010-04-22T15:57:52Z,5,720
1193,5,721,2010-04-20T17:44:14Z,5,721
1194,5,722,2010-04-20T16:24:52Z,5,722
1195,5,723,2010-04-20T15:37:51Z,5,723
1196,5,724,2010-04-20T14:54:45Z,5,724
1197,5,707,2010-04-18T14:56:34Z,5,707
1198,5,725,2010-04-18T14:32:24Z,5,725
1199,5,701,2010-04-17T18:22:00Z,5,701
1200,5,701,2010-04-16T21:36:37Z,5,701
1201,5,707,2010-04-14T23:06:19Z,5,707
1202,5,726,2010-04-14T22:03:17Z,5,726
1203,5,717,2010-04-13T16:09:42Z,5,717
1204,5,727,2010-04-13T15:41:26Z,5,727
1205,5,728,2010-04-13T15:07:45Z,5,728
1206,5,729,2010-04-13T14:36:57Z,5,729
1207,5,730,2010-04-13T14:25:45Z,5,730
1208,5,731,2010-04-12T00:43:27Z,5,731
1209,5,732,2010-04-11T23:45:21Z,5,732
1210,5,733,2010-04-11T17:31:14Z,5,733
1211,5,707,2010-04-11T16:36:28Z,5,707
1212,5,734,2010-04-10T19:37:37Z,5,734
1213,5,735,2010-04-10T19:18:33Z,5,735
1214,5,736,2010-04-10T18:59:28Z,5,736
1215,5,736,2010-04-10T01:13:12Z,5,736
1216,5,737,2010-04-10T00:03:12Z,5,737
1217,5,738,2010-04-08T16:56:57Z,5,738
1218,5,739,2010-04-04T16:21:16Z,5,739
1219,5,707,2010-04-03T01:00:01Z,5,707
1220,5,740,2010-03-31T23:37:18Z,5,740
1221,5,741,2010-03-29T16:23:29Z,5,741
1222,5,742,2010-03-28T23:43:16Z,5,742
1223,5,743,2010-03-28T17:04:13Z,5,743
1224,5,724,2010-03-28T16:50:01Z,5,724
1225,5,703,2010-03-26T18:38:14Z,5,703
1226,5,709,2010-03-25T17:26:56Z,5,709
1227,5,744,2010-03-24T17:56:18Z,5,744
1228,5,701,2010-03-23T21:51:29Z,5,701
1229,5,738,2010-03-23T17:08:02Z,5,738
1230,5,731,2010-03-22T00:23:05Z,5,731
1231,5,745,2010-03-21T23:22:30Z,5,745
1232,5,707,2010-03-21T14:47:18Z,5,707
1233,5,722,2010-03-20T16:28:48Z,5,722
1234,5,746,2010-03-20T15:15:54Z,5,746
1235,5,697,2010-03-12T00:21:48Z,5,697
1236,5,747,2010-03-04T17:54:13Z,5,747
1237,5,748,2010-03-02T18:20:24Z,5,748
1238,5,749,2010-02-03T19:16:52Z,5,749
1239,5,697,2010-01-29T18:37:54Z,5,697
1240,5,750,2010-01-26T18:50:55Z,5,750
1241,5,697,2010-01-25T19:23:59Z,5,697
1242,5,751,2010-01-25T16:04:02Z,5,751
1243,5,752,2010-01-16T18:58:23Z,5,752
1244,5,753,2009-12-24T17:44:19Z,5,753
1245,6,754,2010-12-03T20:36:44Z,6,754
1246,6,755,2010-12-03T04:39:55Z,6,755
1247,6,756,2010-12-03T00:19:25Z,6,756
1248,6,757,2010-04-28T21:03:53Z,6,757
1249,6,758,2010-04-24T06:39:33Z,6,758
1250,6,759,2010-04-20T20:18:00Z,6,759
1251,6,760,2010-03-29T04:27:33Z,6,760
1252,6,760,2010-03-17T01:52:48Z,6,760
1253,6,760,2010-03-14T02:34:56Z,6,760
1254,6,761,2010-03-13T02:45:03Z,6,761
1255,6,760,2010-03-12T08:27:07Z,6,760
1256,6,762,2010-03-10T01:14:59Z,6,762
1257,6,763,2010-03-08T02:17:36Z,6,763
1258,6,764,2010-03-05T22:14:56Z,6,764
1259,6,765,2010-03-04T23:19:37Z,6,765
1260,6,766,2010-03-01T02:36:03Z,6,766
1261,6,767,2010-02-28T07:39:10Z,6,767
1262,6,768,2010-02-28T02:02:26Z,6,768
1263,6,769,2010-02-27T07:32:07Z,6,769
1264,6,760,2010-02-26T05:46:56Z,6,760
1265,6,770,2010-02-26T03:27:24Z,6,770
1266,6,771,2010-02-22T22:25:17Z,6,771
1267,6,760,2010-02-21T20:48:50Z,6,760
1268,6,772,2010-02-21T20:09:27Z,6,772
1269,6,760,2010-02-21T00:22:26Z,6,760
1270,6,773,2010-02-20T21:41:02Z,6,773
1271,6,774,2010-02-20T19:34:31Z,6,774
1272,6,760,2010-02-20T19:03:32Z,6,760
1273,6,775,2010-02-18T03:30:51Z,6,775
1274,6,776,2010-02-17T03:58:51Z,6,776
1275,6,777,2010-02-16T14:57:36Z,6,777
1276,6,778,2010-02-15T19:23:39Z,6,778
1277,6,760,2010-02-14T21:35:27Z,6,760
1278,6,779,2010-02-14T18:52:49Z,6,779
1279,6,769,2010-02-14T10:27:30Z,6,769
1280,6,780,2010-02-14T08:46:07Z,6,780
1281,6,781,2010-02-14T03:11:08Z,6,781
1282,6,782,2010-02-13T22:42:40Z,6,782
1283,6,783,2010-02-13T04:09:41Z,6,783
1284,6,760,2010-02-13T00:33:15Z,6,760
1285,6,784,2010-02-12T19:48:41Z,6,784
1286,6,777,2010-02-12T15:51:00Z,6,777
1287,6,766,2010-02-12T03:11:47Z,6,766
1288,6,785,2010-02-11T20:26:59Z,6,785
1289,6,777,2010-02-11T15:00:08Z,6,777
1290,6,760,2010-02-11T05:57:33Z,6,760
1291,6,786,2010-02-11T04:59:25Z,6,786
1292,6,787,2010-02-10T19:58:56Z,6,787
1293,6,760,2010-02-10T02:54:50Z,6,760
1294,6,777,2010-02-09T21:34:27Z,6,777
1295,6,760,2010-02-09T06:24:48Z,6,760
1296,6,777,2010-02-08T20:37:35Z,6,777
1297,6,788,2010-02-08T19:56:36Z,6,788
1298,6,777,2010-02-08T14:59:01Z,6,777
1299,6,789,2010-02-07T04:36:24Z,6,789
1300,6,790,2010-02-06T16:53:56Z,6,790
1301,6,760,2010-02-06T00:01:39Z,6,760
1302,6,791,2010-02-05T19:26:52Z,6,791
1303,6,761,2010-02-05T04:25:38Z,6,761
1304,6,792,2010-02-05T03:35:02Z,6,792
1305,6,760,2010-02-05T01:18:33Z,6,760
1306,6,793,2010-02-04T20:14:24Z,6,793
1307,6,777,2010-02-03T15:03:22Z,6,777
1308,6,794,2010-02-03T02:25:25Z,6,794
1309,6,760,2010-02-03T01:39:07Z,6,760
1310,6,777,2010-02-02T15:09:41Z,6,777
1311,6,795,2010-02-02T02:25:51Z,6,795
1312,6,788,2010-02-01T20:15:42Z,6,788
1313,6,777,2010-02-01T15:37:01Z,6,777
1314,6,771,2010-02-01T00:09:23Z,6,771
1315,6,796,2010-01-31T21:31:56Z,6,796
1316,6,779,2010-01-31T19:29:00Z,6,779
1317,6,797,2010-01-31T03:10:35Z,6,797
1318,6,798,2010-01-30T20:48:20Z,6,798
1319,6,777,2010-01-29T15:03:13Z,6,777
1320,6,799,2010-01-28T20:07:39Z,6,799
1321,6,777,2010-01-28T16:35:12Z,6,777
1322,6,788,2010-01-27T20:11:56Z,6,788
1323,6,777,2010-01-27T15:01:35Z,6,777
1324,6,800,2010-01-27T02:16:50Z,6,800
1325,6,801,2010-01-26T20:18:17Z,6,801
1326,6,802,2010-01-26T01:49:38Z,6,802
1327,6,803,2010-01-24T22:40:43Z,6,803
1328,6,804,2010-01-24T04:13:22Z,6,804
1329,6,760,2010-01-24T01:39:02Z,6,760
1330,6,777,2010-01-21T15:40:27Z,6,777
1331,6,760,2010-01-21T01:16:06Z,6,760
1332,6,777,2010-01-20T15:41:09Z,6,777
1333,6,760,2010-01-20T03:35:18Z,6,760
1334,6,805,2010-01-19T19:44:50Z,6,805
1335,6,777,2010-01-19T14:59:41Z,6,777
1336,6,806,2010-01-19T03:03:40Z,6,806
1337,6,777,2010-01-18T20:43:29Z,6,777
1338,6,788,2010-01-18T20:12:18Z,6,788
1339,6,763,2010-01-18T03:44:36Z,6,763
1340,6,807,2010-01-17T02:14:54Z,6,807
1341,6,764,2010-01-16T17:45:24Z,6,764
1342,6,763,2010-01-16T02:47:12Z,6,763
1343,6,808,2010-01-16T00:02:02Z,6,808
1344,6,809,2010-01-15T23:49:27Z,6,809
1345,6,800,2010-01-15T21:32:14Z,6,800
1346,6,777,2010-01-15T15:01:19Z,6,777
1347,6,759,2010-01-15T03:19:37Z,6,759
1348,6,810,2010-01-15T02:12:51Z,6,810
1349,6,777,2010-01-14T15:14:13Z,6,777
1350,6,811,2010-01-14T07:17:29Z,6,811
1351,6,760,2010-01-14T01:37:16Z,6,760
1352,6,777,2010-01-13T15:31:54Z,6,777
1353,6,760,2010-01-13T01:14:54Z,6,760
1354,6,777,2010-01-12T18:35:00Z,6,777
1355,6,812,2010-01-11T19:51:51Z,6,812
1356,6,760,2010-01-11T05:39:47Z,6,760
1357,6,760,2010-01-10T07:48:11Z,6,760
1358,6,813,2010-01-09T21:34:37Z,6,813
1359,6,761,2010-01-09T04:51:43Z,6,761
1360,6,814,2010-01-09T04:00:53Z,6,814
1361,6,760,2010-01-09T01:18:10Z,6,760
1362,6,766,2010-01-08T02:57:10Z,6,766
1363,6,776,2010-01-07T05:14:56Z,6,776
1364,6,777,2010-01-06T16:30:39Z,6,777
1365,6,799,2010-01-05T20:08:53Z,6,799
1366,6,760,2010-01-05T08:18:27Z,6,760
1367,6,772,2010-01-05T03:21:35Z,6,772
1368,6,760,2010-01-05T00:57:20Z,6,760
1369,6,788,2010-01-04T20:25:07Z,6,788
1370,6,777,2010-01-04T16:01:47Z,6,777
1371,6,815,2010-01-03T20:53:03Z,6,815
1372,6,816,2010-01-01T23:20:34Z,6,816
1373,6,817,2010-01-01T05:16:50Z,6,817
1374,6,808,2009-12-31T23:47:51Z,6,808
1375,6,818,2009-12-31T19:58:29Z,6,818
1376,6,819,2009-12-30T17:53:38Z,6,819
1377,6,820,2009-12-29T22:44:02Z,6,820
1378,6,821,2009-12-29T21:38:39Z,6,821
1379,6,822,2009-12-29T21:31:18Z,6,822
1380,6,823,2009-12-29T16:37:05Z,6,823
1381,6,824,2009-12-28T22:29:02Z,6,824
1382,6,772,2009-12-28T20:37:29Z,6,772
1383,6,825,2009-12-28T01:41:35Z,6,825
1384,6,826,2009-12-28T00:04:59Z,6,826
1385,6,827,2009-12-27T22:52:31Z,6,827
1386,6,828,2009-12-26T21:08:47Z,6,828
1387,6,829,2009-12-26T19:08:26Z,6,829
1388,6,758,2009-12-24T06:01:05Z,6,758
1389,6,784,2009-12-23T20:38:52Z,6,784
1390,6,777,2009-12-22T14:49:04Z,6,777
1391,6,777,2009-12-21T15:00:37Z,6,777
1392,6,760,2009-12-20T17:44:07Z,6,760
1393,6,765,2009-12-20T00:03:54Z,6,765
1394,6,830,2009-12-19T19:43:30Z,6,830
1395,6,831,2009-12-19T07:00:38Z,6,831
1396,6,770,2009-12-19T05:39:17Z,6,770
1397,6,821,2009-12-19T05:02:38Z,6,821
1398,6,777,2009-12-17T21:21:18Z,6,777
1399,6,788,2009-12-17T19:58:00Z,6,788
1400,6,777,2009-12-17T14:59:32Z,6,777
1401,6,777,2009-12-16T22:05:57Z,6,777
1402,6,832,2009-12-16T20:20:13Z,6,832
1403,6,760,2009-12-16T00:45:35Z,6,760
1404,6,833,2009-12-15T02:00:51Z,6,833
1405,6,788,2009-12-14T19:58:10Z,6,788
1406,6,834,2009-12-14T14:52:16Z,6,834
1407,6,760,2009-12-14T03:34:49Z,6,760
1408,6,760,2009-12-13T17:10:49Z,6,760
1409,6,835,2009-12-13T01:00:24Z,6,835
1410,6,760,2009-12-12T17:44:59Z,6,760
1411,6,836,2009-12-11T20:49:33Z,6,836
1412,6,793,2009-12-11T20:20:17Z,6,793
1413,6,777,2009-12-11T18:16:04Z,6,777
1414,6,834,2009-12-11T15:03:00Z,6,834
1415,6,760,2009-12-11T02:12:23Z,6,760
1416,6,777,2009-12-10T20:24:04Z,6,777
1417,6,834,2009-12-10T14:54:08Z,6,834
1418,6,760,2009-12-10T03:25:55Z,6,760
1419,6,760,2009-12-09T00:49:39Z,6,760
1420,6,777,2009-12-08T15:21:17Z,6,777
1421,6,834,2009-12-08T15:13:13Z,6,834
1422,6,760,2009-12-08T01:54:13Z,6,760
1423,6,777,2009-12-07T17:52:31Z,6,777
1424,6,760,2009-12-07T07:14:31Z,6,760
1425,6,837,2009-12-07T06:00:03Z,6,837
1426,6,769,2009-12-07T01:57:49Z,6,769
1427,6,760,2009-12-06T18:37:51Z,6,760
1428,6,838,2009-12-06T18:00:04Z,6,838
1429,6,839,2009-12-06T16:56:05Z,6,839
1430,6,840,2009-12-06T08:31:19Z,6,840
1431,6,841,2009-12-06T04:20:50Z,6,841
1432,6,842,2009-12-05T20:32:48Z,6,842
1433,6,843,2009-12-05T19:17:44Z,6,843
1434,6,761,2009-12-05T04:57:43Z,6,761
1435,6,760,2009-12-05T01:17:35Z,6,760
1436,6,777,2009-12-04T20:48:57Z,6,777
1437,6,844,2009-12-04T20:22:42Z,6,844
1438,6,834,2009-12-04T15:11:48Z,6,834
1439,6,760,2009-12-04T05:14:17Z,6,760
1440,6,845,2009-12-04T04:07:53Z,6,845
1441,6,760,2009-12-04T02:14:05Z,6,760
1442,6,794,2009-12-04T01:06:36Z,6,794
1443,6,777,2009-12-03T15:36:25Z,6,777
1444,6,834,2009-12-03T15:07:23Z,6,834
1445,6,760,2009-12-03T06:13:24Z,6,760
1446,6,761,2009-12-03T02:15:58Z,6,761
1447,6,777,2009-12-02T19:06:59Z,6,777
1448,6,834,2009-12-02T15:07:57Z,6,834
1449,6,760,2009-12-02T03:27:19Z,6,760
1450,6,834,2009-12-01T15:06:01Z,6,834
1451,6,760,2009-12-01T07:08:18Z,6,760
1452,6,777,2009-11-30T17:18:46Z,6,777
1453,6,834,2009-11-30T16:49:56Z,6,834
1454,6,760,2009-11-29T17:16:30Z,6,760
1455,6,831,2009-11-29T05:37:47Z,6,831
1456,6,760,2009-11-29T04:52:26Z,6,760
1457,6,846,2009-11-29T02:57:48Z,6,846
1458,6,847,2009-11-28T20:29:14Z,6,847
1459,6,848,2009-11-28T19:49:50Z,6,848
1460,6,760,2009-11-28T08:53:40Z,6,760
1461,6,819,2009-11-28T00:07:21Z,6,819
1462,6,760,2009-11-26T06:52:27Z,6,760
1463,6,786,2009-11-26T03:33:55Z,6,786
1464,6,760,2009-11-26T00:58:37Z,6,760
1465,6,849,2009-11-25T21:42:54Z,6,849
1466,6,777,2009-11-25T15:10:13Z,6,777
1467,6,834,2009-11-25T15:09:38Z,6,834
1468,6,850,2009-11-25T03:57:02Z,6,850
1469,6,760,2009-11-25T02:26:46Z,6,760
1470,6,777,2009-11-24T15:21:27Z,6,777
1471,6,760,2009-11-24T06:15:31Z,6,760
1472,6,834,2009-11-23T15:03:08Z,6,834
1473,6,760,2009-11-23T01:18:42Z,6,760
1474,6,851,2009-11-22T20:49:15Z,6,851
1475,6,852,2009-11-22T20:13:51Z,6,852
1476,6,853,2009-11-22T19:49:51Z,6,853
1477,6,769,2009-11-22T10:23:50Z,6,769
1478,6,770,2009-11-22T08:17:45Z,6,770
1479,6,831,2009-11-22T06:08:54Z,6,831
1480,6,854,2009-11-22T06:03:59Z,6,854
1481,6,760,2009-11-22T00:34:34Z,6,760
1482,6,760,2009-11-21T18:53:30Z,6,760
1483,6,855,2009-11-21T18:13:49Z,6,855
1484,6,760,2009-11-21T02:46:45Z,6,760
1485,6,856,2009-11-20T19:58:59Z,6,856
1486,6,777,2009-11-20T17:09:47Z,6,777
1487,6,760,2009-11-20T08:42:03Z,6,760
1488,6,761,2009-11-20T04:36:05Z,6,761
1489,6,788,2009-11-19T20:29:22Z,6,788
1490,6,777,2009-11-19T15:26:44Z,6,777
1491,6,834,2009-11-19T15:21:08Z,6,834
1492,6,760,2009-11-19T03:31:00Z,6,760
1493,6,857,2009-11-19T02:57:01Z,6,857
1494,6,769,2009-11-19T02:22:20Z,6,769
1495,6,834,2009-11-18T19:54:40Z,6,834
1496,6,777,2009-11-18T15:14:40Z,6,777
1497,6,834,2009-11-18T15:09:16Z,6,834
1498,6,858,2009-11-17T19:27:06Z,6,858
1499,6,757,2009-11-17T18:35:54Z,6,757
1500,6,777,2009-11-16T20:24:08Z,6,777
1501,6,856,2009-11-16T20:05:37Z,6,856
1502,6,777,2009-11-16T15:32:26Z,6,777
1503,6,859,2009-11-16T04:35:38Z,6,859
1504,6,860,2009-11-15T23:02:20Z,6,860
1505,6,760,2009-11-15T19:52:39Z,6,760
1506,6,770,2009-11-15T06:08:59Z,6,770
1507,6,772,2009-11-14T20:58:32Z,6,772
1508,6,760,2009-11-14T01:29:43Z,6,760
1509,6,243,2009-11-13T01:12:13Z,6,243
1510,7,861,2011-03-12T10:05:37Z,7,861
1511,7,862,2011-03-12T10:03:21Z,7,862
1512,7,863,2011-02-19T10:32:04Z,7,863
1513,7,864,2011-02-16T14:11:24Z,7,864
1514,7,865,2010-10-06T09:02:07Z,7,865
1515,7,866,2010-09-29T12:11:57Z,7,866
1516,7,867,2010-09-21T17:53:55Z,7,867
1517,7,868,2010-09-19T11:38:04Z,7,868
1518,7,869,2010-09-16T19:56:32Z,7,869
1519,7,870,2010-09-13T11:47:35Z,7,870
1520,7,871,2010-08-31T17:17:12Z,7,871
1521,7,872,2010-08-26T14:37:57Z,7,872
1522,7,313,2010-06-15T19:13:44Z,7,313
1523,7,873,2010-06-15T19:11:37Z,7,873
1524,7,874,2010-06-14T23:14:57Z,7,874
1525,7,875,2010-06-14T22:22:18Z,7,875
1526,7,876,2010-06-14T21:14:35Z,7,876
1527,7,877,2010-06-14T21:00:05Z,7,877
1528,7,878,2010-06-14T20:15:51Z,7,878
1529,7,879,2010-06-13T23:37:48Z,7,879
1530,7,880,2010-06-13T22:46:02Z,7,880
1531,7,881,2010-06-13T20:55:55Z,7,881
1532,7,882,2010-06-12T03:15:36Z,7,882
1533,7,883,2010-06-12T02:45:25Z,7,883
1534,7,884,2010-06-11T03:57:55Z,7,884
1535,7,885,2010-06-08T00:44:15Z,7,885
1536,7,229,2010-06-07T07:49:29Z,7,229
1537,7,886,2010-06-05T23:19:53Z,7,886
1538,7,816,2010-06-05T22:54:28Z,7,816
1539,7,887,2010-06-05T21:58:17Z,7,887
1540,7,888,2010-06-05T19:11:25Z,7,888
1541,7,889,2010-06-04T21:45:56Z,7,889
1542,7,890,2010-06-04T21:00:09Z,7,890
1543,7,891,2010-06-03T23:09:46Z,7,891
1544,7,892,2010-06-02T19:10:37Z,7,892
1545,7,893,2010-06-02T18:40:00Z,7,893
1546,7,894,2010-06-02T05:34:56Z,7,894
1547,7,895,2010-06-01T12:50:42Z,7,895
1548,7,896,2010-05-28T12:49:31Z,7,896
1549,7,897,2010-05-26T16:50:41Z,7,897
1550,7,898,2010-05-15T09:01:42Z,7,898
1551,7,899,2010-05-11T20:17:56Z,7,899
1552,7,900,2010-05-08T14:48:41Z,7,900
1553,7,901,2010-05-08T12:56:30Z,7,901
1554,7,902,2010-05-02T14:54:23Z,7,902
1555,7,903,2010-05-01T06:35:31Z,7,903
1556,7,896,2010-04-30T11:24:48Z,7,896
1557,7,904,2010-04-28T16:36:28Z,7,904
1558,7,905,2010-04-28T09:21:49Z,7,905
1559,7,906,2010-04-24T12:45:34Z,7,906
1560,7,907,2010-04-24T12:26:46Z,7,907
1561,7,908,2010-04-24T11:19:59Z,7,908
1562,7,909,2010-04-24T10:07:40Z,7,909
1563,7,896,2010-04-23T14:11:34Z,7,896
1564,7,910,2010-04-18T19:03:00Z,7,910
1565,7,911,2010-04-18T18:05:07Z,7,911
1566,7,912,2010-04-15T19:10:12Z,7,912
1567,7,913,2010-04-14T10:30:39Z,7,913
1568,7,914,2010-03-26T17:19:40Z,7,914
1569,7,915,2010-03-25T17:48:44Z,7,915
1570,7,916,2010-03-24T17:15:21Z,7,916
1571,7,917,2010-03-22T17:46:59Z,7,917
1572,7,902,2010-03-21T14:49:18Z,7,902
1573,7,898,2010-03-21T14:36:02Z,7,898
1574,7,918,2010-03-14T12:37:56Z,7,918
1575,7,919,2010-03-14T10:25:54Z,7,919
1576,7,914,2010-03-13T09:42:13Z,7,914
1577,7,905,2010-03-08T11:59:13Z,7,905
1578,7,920,2010-03-07T14:46:14Z,7,920
1579,7,921,2010-02-27T20:06:33Z,7,921
1580,7,922,2010-02-27T12:29:56Z,7,922
1581,7,923,2010-02-27T11:59:11Z,7,923
1582,7,924,2010-02-21T15:25:59Z,7,924
1583,7,914,2010-02-20T11:40:20Z,7,914
1584,7,925,2010-02-20T10:32:27Z,7,925
1585,7,926,2010-02-14T10:54:49Z,7,926
1586,7,903,2010-02-13T12:18:41Z,7,903
1587,7,927,2010-02-12T22:33:40Z,7,927
1588,7,928,2010-02-12T21:19:02Z,7,928
1589,7,929,2010-02-08T17:50:28Z,7,929
1590,7,930,2010-02-03T12:02:39Z,7,930
1591,7,897,2010-02-01T19:44:50Z,7,897
1592,7,872,2010-01-29T10:57:31Z,7,872
1593,7,931,2010-01-28T22:16:03Z,7,931
1594,7,932,2010-01-28T21:12:17Z,7,932
1595,7,926,2010-01-27T19:01:51Z,7,926
1596,7,933,2010-01-27T15:19:28Z,7,933
1597,7,914,2010-01-27T14:06:56Z,7,914
1598,7,903,2010-01-22T17:34:08Z,7,903
1599,7,934,2010-01-22T17:06:12Z,7,934
1600,7,935,2010-01-22T03:27:06Z,7,935
1601,7,936,2010-01-22T01:37:48Z,7,936
1602,7,937,2010-01-22T00:38:28Z,7,937
1603,7,938,2010-01-21T18:13:09Z,7,938
1604,7,939,2010-01-21T09:39:29Z,7,939
1605,7,930,2010-01-20T18:31:33Z,7,930
1606,7,940,2010-01-20T13:03:17Z,7,940
1607,7,941,2010-01-19T11:48:18Z,7,941
1608,7,905,2010-01-18T09:01:35Z,7,905
1609,7,903,2010-01-18T06:29:46Z,7,903
1610,7,942,2010-01-16T18:37:20Z,7,942
1611,7,943,2010-01-15T18:40:08Z,7,943
1612,7,944,2010-01-14T17:37:23Z,7,944
1613,7,945,2010-01-14T15:51:40Z,7,945
1614,7,925,2010-01-14T14:43:38Z,7,925
1615,7,946,2010-01-13T17:55:59Z,7,946
1616,7,947,2010-01-13T11:39:49Z,7,947
1617,7,948,2010-01-12T08:47:24Z,7,948
1618,7,949,2010-01-11T17:47:26Z,7,949
1619,7,905,2010-01-11T07:49:25Z,7,905
1620,7,916,2010-01-10T15:00:36Z,7,916
1621,7,950,2010-01-08T18:37:39Z,7,950
1622,7,951,2010-01-08T10:26:36Z,7,951
1623,7,952,2010-01-07T12:47:50Z,7,952
1624,7,953,2010-01-05T19:14:43Z,7,953
1625,7,954,2010-01-05T11:05:00Z,7,954
1626,7,955,2010-01-04T17:05:39Z,7,955
1627,7,956,2010-01-04T16:01:37Z,7,956
1628,7,906,2010-01-04T13:59:13Z,7,906
1629,7,914,2010-01-04T13:42:10Z,7,914
1630,7,945,2010-01-04T13:04:36Z,7,945
1631,7,957,2010-01-04T09:17:03Z,7,957
1632,7,958,2010-01-04T07:41:01Z,7,958
1633,7,959,2009-12-31T22:41:56Z,7,959
1634,7,960,2009-12-31T22:38:37Z,7,960
1635,7,961,2009-12-31T21:58:10Z,7,961
1636,7,962,2009-12-31T13:20:33Z,7,962
1637,7,963,2009-12-30T20:38:14Z,7,963
1638,7,964,2009-12-30T19:54:05Z,7,964
1639,7,965,2009-12-30T19:25:41Z,7,965
1640,7,966,2009-12-30T13:35:48Z,7,966
1641,7,967,2009-12-30T02:27:38Z,7,967
1642,7,968,2009-12-29T18:52:56Z,7,968
1643,7,969,2009-12-29T14:22:21Z,7,969
1644,7,963,2009-12-29T11:00:40Z,7,963
1645,7,970,2009-12-28T22:33:34Z,7,970
1646,7,971,2009-12-28T21:30:26Z,7,971
1647,7,972,2009-12-28T20:11:11Z,7,972
1648,7,973,2009-12-28T19:02:23Z,7,973
